,site,NAAMP,file_name,folder_date,Lcapito,score,year,logger,time_stamp,date
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140320_231900.wav,W03,1,20140320_231900,3-17-14,False,33.72274701371851,2014,3a,143.0,2014-03-20 23:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140320_221900.wav,W03,1,20140320_221900,3-17-14,False,52.7437619069364,2014,3a,135.5,2014-03-20 22:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140320_211900.wav,W03,1,20140320_211900,3-17-14,False,37.08012263252777,2014,3a,106.0,2014-03-20 21:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140320_201900.wav,W03,1,20140320_201900,3-17-14,False,28.365904995765007,2014,3a,226.5,2014-03-20 20:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140320_191900.wav,W03,1,20140320_191900,3-17-14,False,61.38796790439834,2014,3a,297.5,2014-03-20 19:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140320_001900.wav,W03,2,20140320_001900,3-17-14,False,44.48609588080002,2014,3a,25.0,2014-03-20 00:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140319_231900.wav,W03,1,20140319_231900,3-17-14,False,22.291481484312307,2014,3a,198.0,2014-03-19 23:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140319_221900.wav,W03,1,20140319_221900,3-17-14,False,21.6034849042534,2014,3a,106.5,2014-03-19 22:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140319_211900.wav,W03,1,20140319_211900,3-17-14,False,38.511527378524406,2014,3a,180.5,2014-03-19 21:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140319_201900.wav,W03,1,20140319_201900,3-17-14,False,51.72610090176431,2014,3a,13.5,2014-03-19 20:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140319_191900.wav,W03,1,20140319_191900,3-17-14,False,17.313217581645322,2014,3a,229.0,2014-03-19 19:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140319_001800.wav,W03,1,20140319_001800,3-17-14,False,18.0036054013923,2014,3a,248.0,2014-03-19 00:18:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140318_231800.wav,W03,2,20140318_231800,3-17-14,False,18.46346473282643,2014,3a,124.5,2014-03-18 23:18:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140318_221800.wav,W03,2,20140318_221800,3-17-14,False,47.96833541667284,2014,3a,90.0,2014-03-18 22:18:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140318_211800.wav,W03,2,20140318_211800,3-17-14,False,22.77498751387557,2014,3a,228.0,2014-03-18 21:18:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140318_201800.wav,W03,2,20140318_201800,3-17-14,False,16.73979917780735,2014,3a,175.0,2014-03-18 20:18:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140318_191800.wav,W03,3,20140318_191800,3-17-14,False,52.84753451361462,2014,3a,257.5,2014-03-18 19:18:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140318_001700.wav,W03,1,20140318_001700,3-17-14,False,33.55777070990702,2014,3a,78.5,2014-03-18 00:17:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140317_231700.wav,W03,1,20140317_231700,3-17-14,False,27.71981166264348,2014,3a,264.5,2014-03-17 23:17:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140317_221700.wav,W03,2,20140317_221700,3-17-14,False,11.086437773141393,2014,3a,170.0,2014-03-17 22:17:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140317_211700.wav,W03,2,20140317_211700,3-17-14,False,15.082907579367143,2014,3a,61.0,2014-03-17 21:17:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140317_201700.wav,W03,3,20140317_201700,3-17-14,False,19.863847643817945,2014,3a,77.0,2014-03-17 20:17:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-17-14/20140317_191700.wav,W03,3,20140317_191700,3-17-14,False,19.083278132254453,2014,3a,50.0,2014-03-17 19:17:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140314_001500.wav,W46,2,20140314_001500,3-10-14,True,507.1338254045378,2014,3a,130.5,2014-03-14 00:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140313_231500.wav,W46,1,20140313_231500,3-10-14,True,465.0432379443124,2014,3a,34.5,2014-03-13 23:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140313_221500.wav,W46,2,20140313_221500,3-10-14,True,555.5901962361305,2014,3a,272.5,2014-03-13 22:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140313_211500.wav,W46,1,20140313_211500,3-10-14,True,413.9099885221236,2014,3a,36.5,2014-03-13 21:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140313_201500.wav,W46,2,20140313_201500,3-10-14,True,481.68563450236286,2014,3a,102.5,2014-03-13 20:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140313_191500.wav,W46,2,20140313_191500,3-10-14,True,408.594277539764,2014,3a,183.5,2014-03-13 19:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140313_001400.wav,W46,1,20140313_001400,3-10-14,True,174.1151704837217,2014,3a,34.5,2014-03-13 00:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140312_231400.wav,W46,2,20140312_231400,3-10-14,False,46.94576747968226,2014,3a,257.0,2014-03-12 23:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140312_221400.wav,W46,2,20140312_221400,3-10-14,False,33.473546506065105,2014,3a,165.5,2014-03-12 22:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140312_211400.wav,W46,3,20140312_211400,3-10-14,False,33.95456445879653,2014,3a,260.0,2014-03-12 21:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140312_201400.wav,W46,3,20140312_201400,3-10-14,False,75.61741179090264,2014,3a,238.0,2014-03-12 20:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140312_191400.wav,W46,3,20140312_191400,3-10-14,False,28.487018043193125,2014,3a,36.0,2014-03-12 19:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140312_001300.wav,W46,2,20140312_001300,3-10-14,False,31.55745638485682,2014,3a,44.0,2014-03-12 00:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140311_231300.wav,W46,1,20140311_231300,3-10-14,False,17.44691817742785,2014,3a,152.0,2014-03-11 23:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140311_221300.wav,W46,1,20140311_221300,3-10-14,True,152.2576742297497,2014,3a,83.0,2014-03-11 22:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140311_211300.wav,W46,1,20140311_211300,3-10-14,True,101.44857134660174,2014,3a,232.0,2014-03-11 21:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140311_201300.wav,W46,1,20140311_201300,3-10-14,True,26.041495918678443,2014,3a,108.5,2014-03-11 20:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140311_191300.wav,W46,1,20140311_191300,3-10-14,True,39.72995588159176,2014,3a,5.5,2014-03-11 19:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140311_001300.wav,W46,1,20140311_001300,3-10-14,True,166.60387305274602,2014,3a,220.0,2014-03-11 00:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140310_231300.wav,W46,1,20140310_231300,3-10-14,True,75.03833264234271,2014,3a,249.5,2014-03-10 23:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140310_221300.wav,W46,1,20140310_221300,3-10-14,True,201.1156347354955,2014,3a,284.0,2014-03-10 22:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140310_211300.wav,W46,1,20140310_211300,3-10-14,True,86.08725158737217,2014,3a,50.5,2014-03-10 21:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140310_201300.wav,W46,1,20140310_201300,3-10-14,True,41.9950878107704,2014,3a,247.0,2014-03-10 20:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/3a/3-10-14/20140310_191300.wav,W46,1,20140310_191300,3-10-14,True,35.24033162478735,2014,3a,105.5,2014-03-10 19:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/7-17-14/20140719_231200.wav,W01,1,20140719_231200,7-17-14,False,39.20933702393834,2014,2a,143.5,2014-07-19 23:12:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/7-17-14/20140719_221200.wav,W01,1,20140719_221200,7-17-14,False,58.34693076437505,2014,2a,131.0,2014-07-19 22:12:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/7-17-14/20140719_211200.wav,W01,1,20140719_211200,7-17-14,False,24.67069361396421,2014,2a,174.5,2014-07-19 21:12:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/7-17-14/20140719_201200.wav,W01,1,20140719_201200,7-17-14,False,46.08009918738309,2014,2a,263.0,2014-07-19 20:12:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/7-17-14/20140719_001200.wav,W01,1,20140719_001200,7-17-14,False,41.096277391090695,2014,2a,237.5,2014-07-19 00:12:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/7-17-14/20140718_231200.wav,W01,1,20140718_231200,7-17-14,False,59.86803420850376,2014,2a,47.5,2014-07-18 23:12:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140606_000900.wav,W55,1,20140606_000900,6-2-14,False,20.17728283502668,2014,2a,87.0,2014-06-06 00:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140605_230900.wav,W55,2,20140605_230900,6-2-14,False,35.92882815305719,2014,2a,251.5,2014-06-05 23:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140605_220900.wav,W55,2,20140605_220900,6-2-14,False,21.469798733777715,2014,2a,108.0,2014-06-05 22:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140605_210900.wav,W55,2,20140605_210900,6-2-14,False,34.05499409928108,2014,2a,2.5,2014-06-05 21:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140605_200900.wav,W55,2,20140605_200900,6-2-14,False,45.03297254442107,2014,2a,3.0,2014-06-05 20:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140605_000900.wav,W55,2,20140605_000900,6-2-14,False,12.291162958640848,2014,2a,90.0,2014-06-05 00:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140604_230900.wav,W55,2,20140604_230900,6-2-14,False,20.10288716761327,2014,2a,278.0,2014-06-04 23:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140604_220900.wav,W55,2,20140604_220900,6-2-14,False,21.101394593066058,2014,2a,19.5,2014-06-04 22:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140604_210900.wav,W55,2,20140604_210900,6-2-14,False,23.62255216017664,2014,2a,276.0,2014-06-04 21:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140604_200900.wav,W55,2,20140604_200900,6-2-14,False,22.02635513549549,2014,2a,123.5,2014-06-04 20:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140604_000800.wav,W55,2,20140604_000800,6-2-14,False,22.07319634218521,2014,2a,107.5,2014-06-04 00:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140603_230800.wav,W55,2,20140603_230800,6-2-14,False,28.64831603065732,2014,2a,117.0,2014-06-03 23:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140603_220800.wav,W55,2,20140603_220800,6-2-14,False,54.48842192203775,2014,2a,17.0,2014-06-03 22:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140603_210800.wav,W55,2,20140603_210800,6-2-14,False,42.3582541383267,2014,2a,0.5,2014-06-03 21:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140603_200800.wav,W55,2,20140603_200800,6-2-14,False,57.28716372358263,2014,2a,174.0,2014-06-03 20:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140603_000800.wav,W55,2,20140603_000800,6-2-14,False,19.5399906907368,2014,2a,96.5,2014-06-03 00:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140602_230800.wav,W55,1,20140602_230800,6-2-14,False,26.96874611300293,2014,2a,136.0,2014-06-02 23:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140602_220800.wav,W55,1,20140602_220800,6-2-14,False,7.046097232995826,2014,2a,137.0,2014-06-02 22:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140602_210800.wav,W55,3,20140602_210800,6-2-14,False,18.57021636573068,2014,2a,62.0,2014-06-02 21:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-2-14/20140602_200800.wav,W55,2,20140602_200800,6-2-14,False,44.44706190551434,2014,2a,225.0,2014-06-02 20:08:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140623_001500.wav,W40,1,20140623_001500,6-19-14,False,5.670371069186175,2014,2a,199.5,2014-06-23 00:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140622_231500.wav,W40,1,20140622_231500,6-19-14,False,13.736511436269412,2014,2a,184.5,2014-06-22 23:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140622_221500.wav,W40,1,20140622_221500,6-19-14,False,29.97417261715566,2014,2a,100.5,2014-06-22 22:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140622_211500.wav,W40,1,20140622_211500,6-19-14,False,22.2099107472188,2014,2a,98.5,2014-06-22 21:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140622_201500.wav,W40,1,20140622_201500,6-19-14,False,23.334250137690866,2014,2a,75.0,2014-06-22 20:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140622_001500.wav,W40,1,20140622_001500,6-19-14,False,5.193613682580496,2014,2a,294.0,2014-06-22 00:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140621_231500.wav,W40,2,20140621_231500,6-19-14,False,3.111185085706343,2014,2a,77.0,2014-06-21 23:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140621_221500.wav,W40,2,20140621_221500,6-19-14,False,10.66027895354144,2014,2a,294.5,2014-06-21 22:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140621_211500.wav,W40,2,20140621_211500,6-19-14,False,8.97412476207953,2014,2a,184.0,2014-06-21 21:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140621_201500.wav,W40,2,20140621_201500,6-19-14,False,4.550987116968747,2014,2a,180.5,2014-06-21 20:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140621_001500.wav,W40,1,20140621_001500,6-19-14,False,6.990430481159558,2014,2a,234.5,2014-06-21 00:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140620_231500.wav,W40,2,20140620_231500,6-19-14,False,8.925231771362562,2014,2a,91.0,2014-06-20 23:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140620_221500.wav,W40,2,20140620_221500,6-19-14,False,14.408809356267556,2014,2a,150.5,2014-06-20 22:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140620_211500.wav,W40,2,20140620_211500,6-19-14,False,9.91068951496595,2014,2a,34.5,2014-06-20 21:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140620_201500.wav,W40,2,20140620_201500,6-19-14,False,38.77327678881505,2014,2a,33.0,2014-06-20 20:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140620_001500.wav,W40,2,20140620_001500,6-19-14,False,35.48430217166414,2014,2a,77.0,2014-06-20 00:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140619_231500.wav,W40,2,20140619_231500,6-19-14,False,25.733568044834566,2014,2a,246.0,2014-06-19 23:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140619_221500.wav,W40,2,20140619_221500,6-19-14,False,47.09237608289412,2014,2a,125.0,2014-06-19 22:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140619_211500.wav,W40,2,20140619_211500,6-19-14,False,19.85499810711704,2014,2a,225.5,2014-06-19 21:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-19-14/20140619_201500.wav,W40,2,20140619_201500,6-19-14,False,8.017659348639235,2014,2a,36.5,2014-06-19 20:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140616_001300.wav,W96,1,20140616_001300,6-12-14,False,19.65511192952512,2014,2a,94.5,2014-06-16 00:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140615_231300.wav,W96,1,20140615_231300,6-12-14,False,39.21540820398456,2014,2a,126.0,2014-06-15 23:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140615_221300.wav,W96,2,20140615_221300,6-12-14,False,88.63474695929779,2014,2a,115.0,2014-06-15 22:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140615_211300.wav,W96,2,20140615_211300,6-12-14,False,71.99178972955,2014,2a,221.5,2014-06-15 21:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140615_201300.wav,W96,1,20140615_201300,6-12-14,False,51.1726023460621,2014,2a,148.0,2014-06-15 20:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140615_001300.wav,W96,1,20140615_001300,6-12-14,False,42.78283197660838,2014,2a,65.0,2014-06-15 00:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140614_231300.wav,W96,1,20140614_231300,6-12-14,False,27.942560001832536,2014,2a,41.5,2014-06-14 23:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140614_221300.wav,W96,1,20140614_221300,6-12-14,False,64.09311162390864,2014,2a,158.5,2014-06-14 22:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140614_211300.wav,W96,2,20140614_211300,6-12-14,False,57.674753223018975,2014,2a,126.0,2014-06-14 21:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140614_201300.wav,W96,2,20140614_201300,6-12-14,False,70.4595185340771,2014,2a,168.0,2014-06-14 20:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140614_001300.wav,W96,1,20140614_001300,6-12-14,False,2.092067918289483,2014,2a,33.5,2014-06-14 00:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140613_231300.wav,W96,2,20140613_231300,6-12-14,False,3.8719734857669614,2014,2a,279.5,2014-06-13 23:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140613_221300.wav,W96,1,20140613_221300,6-12-14,False,17.610735018914333,2014,2a,9.5,2014-06-13 22:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140613_211300.wav,W96,2,20140613_211300,6-12-14,False,51.53003515692652,2014,2a,151.5,2014-06-13 21:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140613_201300.wav,W96,1,20140613_201300,6-12-14,False,34.71321542286305,2014,2a,143.5,2014-06-13 20:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140613_001200.wav,W96,1,20140613_001200,6-12-14,False,15.205102353067216,2014,2a,161.0,2014-06-13 00:12:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140612_231200.wav,W96,2,20140612_231200,6-12-14,False,43.64527931747048,2014,2a,79.5,2014-06-12 23:12:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140612_221200.wav,W96,1,20140612_221200,6-12-14,False,44.15642390899643,2014,2a,227.0,2014-06-12 22:12:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/2a/6-12-14/20140612_211200.wav,W96,1,20140612_211200,6-12-14,False,52.61140015262387,2014,2a,159.0,2014-06-12 21:12:00
